,actual_default,predicted_pd,risk_cluster,credit_amount,duration_months,age_years,ead_proxy,expected_loss_proxy,if_score_scaled,lof_score_scaled,ensemble_anomaly_score,if_anomaly_flag,lof_anomaly_flag,ensemble_anomaly_flag
730,0,0.6147377955080487,1,6403,24,33,6403,1771.274747087116,0.21751433769877138,0.012016085434688295,0.11476521156672984,0,0,0
19,0,0.1409668700211018,0,3430,24,31,3430,217.58236387757066,0.18482465704861895,0.0239086707418964,0.10436666389525767,0,0,0
712,0,0.0133246752728437,0,2476,21,46,2476,14.846353189002452,0.22363401160407176,0.011360537481370336,0.11749727454272105,0,0,0
693,0,0.3803854675503859,1,4716,6,44,4716,807.2540392354289,0.526347664025163,0.0935857993105455,0.30996673166785427,0,1,0
365,0,0.0257056765376058,0,1542,12,36,1542,17.837168949444663,0.15339639007775197,0.011423671293952997,0.08241003068585248,0,0,0
716,0,0.0268178092852642,0,3077,30,40,3077,37.13327962684107,0.2814222971638876,0.03827347222539179,0.1598478846946397,0,0,0
586,0,0.2909503401814683,0,2799,9,36,2799,366.4665009755684,0.24357461882895282,0.019880145690257978,0.1317273822596054,0,0,0
341,0,0.5791418902691636,0,3599,21,26,3599,937.949248385424,0.21897129832177697,0.013737964381635548,0.11635463135170626,0,0,0
630,0,0.5780840201224603,0,3660,24,28,3660,952.1043811416921,0.0015316796092622598,0.004982346089553613,0.0032570128494079365,0,0,0
16,0,0.0381080333371726,0,2424,24,53,2424,41.56824276418788,0.170763795616922,0.010774011502814262,0.09076890355986814,0,0,0
14,0,0.7907417037714678,0,1403,15,28,1403,499.23477467611616,0.15032861850673612,0.006746189696305749,0.07853740410152094,0,0,0
615,0,0.7725447475381784,1,12204,48,48,12204,4242.661244530168,0.7401615720846204,0.023419108263747157,0.3817903401741838,1,0,1
815,0,0.9216817606419948,1,7432,36,54,7432,3082.4724802910873,0.4920661677715993,0.01796336386715297,0.2550147658193761,0,0,0
558,1,0.7825282694689786,0,3552,24,27,3552,1250.7931859192154,0.23821616756152514,0.012800374833328187,0.12550827119742666,0,0,0
177,0,0.1642896196845222,0,338,6,52,338,24.988451154015824,0.33723129278053876,0.013946452941433374,0.17558887286098607,0,0,0
243,0,0.1238982880336247,0,1185,12,27,1185,66.06876209393037,0.09795227675384899,0.0046673894421568884,0.05130983309800294,0,0,0
976,0,0.2764700631682602,0,753,6,64,753,93.68188090456498,0.37286145996202436,0.0351515651626334,0.20400651256232888,0,0,0
68,1,0.6230652871780434,0,1819,36,37,1819,510.0100908195875,0.43457610385669754,0.031193229376129616,0.23288466661641358,0,0,0
315,1,0.9175045153807218,1,2746,36,31,2746,1133.760329655958,0.345177988210762,0.01625433615488664,0.18071616218282432,0,0,0
434,0,0.5324266726441581,0,2136,9,25,2136,511.7685177455648,0.05268899510236791,0.004686173220007861,0.028687584161187885,0,0,0
469,0,0.1207839679870887,1,4679,24,35,4679,254.3166837952146,0.27659996013341154,0.0073935428258239955,0.14199675147961777,0,0,0
82,0,0.3555142890912399,0,1568,18,24,1568,250.85088238277885,0.3022267370776897,0.01183138865889044,0.15702906286829008,0,0,0
753,0,0.3487948868680469,1,5771,30,25,5771,905.8028814519744,0.24557297154065122,0.01829766650334591,0.13193531902199856,0,0,0
225,0,0.6532774639829129,1,2613,36,27,2613,768.156306024308,0.3161023638381413,0.015919419106051325,0.1660108914720963,0,0,0
991,0,0.484543758045034,0,1569,15,34,1569,342.11212036769626,0.4857857542708296,0.023695113867567397,0.2547404340691985,0,0,0
409,1,0.1886505160191574,0,939,12,28,939,79.71427554389496,0.4117161419839525,0.051711681007324206,0.23171391149563836,0,0,0
279,0,0.2225903124965574,0,1901,24,29,1901,190.41488282518003,0.2485413927349533,0.01347827466348367,0.13100983369921848,0,0,0
929,0,0.7320703068436242,0,1344,12,43,1344,442.7561215790239,0.2535454238100524,0.016700375463517436,0.13512289963678492,0,0,0
645,1,0.5812020003996934,1,7980,36,27,7980,2087.0963834352992,0.5092316307666994,0.012837391761238715,0.26103451126396904,0,0,0
275,0,0.0515777643291012,0,2697,9,32,2697,62.597353678013675,0.06877721561832817,0.01971154307155193,0.04424437934494005,0,0,0
450,0,0.1373340131527665,1,11054,36,30,11054,683.1405816258065,0.46556271864176135,0.036606325763923364,0.2510845222028424,0,0,0
484,0,0.0492840167821995,0,1163,12,44,1163,25.792790182964108,0.21695788174777547,0.007191588871132248,0.11207473530945386,0,0,0
869,0,0.8189447385589815,0,652,12,24,652,240.2783862932052,0.19244731874997917,0.011908014402281286,0.10217766657613023,0,0,0
316,0,0.3948787649464934,0,708,12,38,708,125.80837451195278,0.36057912523241953,0.03174503092799014,0.19616207808020483,0,0,0
80,1,0.1520899933507047,1,5943,24,44,5943,406.7418737174571,0.3371546330022001,0.022999849675931383,0.18007724133906575,0,0,0
539,0,0.4945215835167193,0,3049,18,45,3049,678.5083386641147,0.44573740839266524,0.05160246326609835,0.2486699358293818,0,0,0
249,1,0.5868212975066908,0,433,18,22,433,114.3421298191787,0.4576878444304047,0.03108244755213585,0.2443851459912703,0,0,0
660,0,0.5655368475062191,0,1297,12,23,1297,330.0755810470048,0.20057957771197688,0.010525433680331875,0.10555250569615438,0,0,0
252,1,0.956396044932836,0,2150,30,24,2150,925.3131734725189,0.47625647726325193,0.05784239331650759,0.2670494352898798,0,0,0
34,0,0.6882306953878901,0,1474,12,33,1474,456.5034202507875,0.3997068610141392,0.025970262113598486,0.21283856156386885,0,0,0
290,0,0.0364739704171861,0,1076,12,26,1076,17.660696476001508,0.2822795768312607,0.01400443413443847,0.1481420054828496,0,0,0
183,0,0.0260990022592306,0,3777,24,50,3777,44.35916918990129,0.2062432068492907,0.014638614348843837,0.11044091059906727,0,0,0
515,0,0.1030056937188677,0,609,6,37,609,28.228710363655694,0.3565726677434701,0.0197627899239623,0.18816772883371619,0,0,0
88,0,0.5948468834576739,0,2249,18,30,2249,602.0147884033389,0.30269014510694986,0.028339986483284396,0.16551506579511713,0,0,0
863,0,0.1895125985599614,1,4526,27,32,4526,385.9803094870734,0.6266233254036836,0.05382241654716552,0.3402228709754246,0,0,0
403,0,0.4395319426219724,0,802,14,27,802,158.62707809226984,0.1984482028913644,0.009069448197327301,0.10375882554434585,0,0,0
143,1,0.5356213881694738,0,2462,18,22,2462,593.41493595296,0.008744475446451183,0.0048478135094259245,0.006796144477938554,0,0,0
248,0,0.4573166309272783,0,1925,24,26,1925,396.15053154075486,0.07291390436184553,0.005344079030230486,0.03912899169603801,0,0,0
905,0,0.5392604894910012,0,1107,12,20,1107,268.6326128399423,0.368394079794044,0.058573950178170076,0.21348401498610703,0,0,0
839,0,0.1439673188862074,0,2611,24,46,2611,169.1544013253494,0.3596188806122112,0.014230246671202651,0.18692456364170693,0,0,0
575,0,0.287175407758067,0,2788,15,24,2788,360.29026657327086,0.47674829037633903,0.023799775186498617,0.2502740327814188,0,0,0
32,0,0.6236331165873531,1,5866,18,30,5866,1646.204337855636,0.19250757510661576,0.010894230341455313,0.10170090272403554,0,0,0
71,0,0.0253563809853249,0,730,7,46,730,8.329571153679229,0.4003899237953472,0.020832641097280835,0.21061128244631402,0,0,0
861,1,0.2774658105591681,0,2169,18,28,2169,270.820504396276,0.190950927015621,0.007884634661249945,0.09941778083843547,0,0,0
708,0,0.5444517728613902,0,1206,9,25,1206,295.4739771318765,0.07208583693783244,0.00604688256662661,0.039066359752229524,0,0,0
222,0,0.3171294504663247,0,707,12,30,707,100.8947346658612,0.11961033420724398,0.001273166074915455,0.06044175014107972,0,0,0
798,0,0.3391831682095939,0,717,24,54,717,109.43744922282548,0.4387355445397243,0.02882086995808758,0.23377820724890594,0,0,0
93,0,0.6117787469207688,0,3617,24,20,3617,995.7616774255894,0.5714763713386626,0.06786159539494468,0.3196689833668036,0,1,0
49,0,0.1942300634422193,0,2073,12,28,2073,181.1875146820743,0.2822353850998316,0.0030461875666178417,0.14264078633322472,0,0,0
90,0,0.0588950670659349,0,618,12,56,618,16.378718151036495,0.13767823329192586,0.010302044416223899,0.07399013885407488,0,0,0
690,0,0.77781353261268,0,975,15,25,975,341.26568743381335,0.23727798662631178,0.01683247345306016,0.12705523003968597,0,0,0
995,0,0.1174003101511643,0,1736,12,31,1736,91.71312229008954,0.11649814065968367,0.007932380826746077,0.06221526074321487,0,0,0
922,1,0.6666665517778524,0,1366,9,22,1366,409.79992937784584,0.17481841137386755,0.008246595165438353,0.09153250326965295,0,0,0
892,0,0.2785190685725034,0,2171,12,38,2171,272.0992040419072,0.41752897111911946,0.03282553672968286,0.22517725392440116,0,0,0
266,0,0.129221580822671,1,6304,36,36,6304,366.5757804777531,0.3707513791265798,0.007087521413354447,0.18891945026996712,0,0,0
176,0,0.5088928351089319,0,2577,12,42,2577,590.1375762340729,0.166240273369765,0.013374765864437088,0.08980751961710104,0,0,0
577,0,0.204808717274824,0,1927,24,33,1927,177.59987918486362,0.2402186855570847,0.008452237405670415,0.12433546148137756,0,0,0
912,0,0.2727059010553931,0,2991,30,25,2991,367.04850752550635,0.22626870352358763,0.019532570501127555,0.1229006370123576,0,0,0
886,0,0.2009335597175581,0,2825,24,34,2825,255.43678779094577,0.31640872817032284,0.02727781904796245,0.17184327360914264,0,0,0
499,0,0.4585929252069752,0,1323,6,28,1323,273.02329802197266,0.45238106599913963,0.049747145388459535,0.25106410569379956,0,0,0
326,0,0.0467123545909578,1,5801,12,49,5801,121.9402660419658,0.38180717605311615,0.029807054343879535,0.20580711519849784,0,0,0
786,0,0.0717352867883502,0,2675,22,40,2675,86.35135147147656,0.09158781860191634,0.0033945281899243063,0.04749117339592032,0,0,0
285,0,0.8765973147094157,1,10722,47,35,10722,4229.49438374146,0.4707943423939125,0.017248131361911723,0.2440212368779121,0,0,0
86,0,0.7577953513828015,0,1295,18,27,1295,441.60524101832755,0.15387601583037747,0.007000945678478754,0.08043848075442811,0,0,0
781,0,0.0622293604376217,0,1940,24,60,1940,54.326231662043746,0.31344673943759654,0.012073403902701119,0.16276007167014883,0,0,0
644,0,0.3122183975239724,0,1880,18,32,1880,264.1367643052807,0.3234293518127745,0.018364540177833066,0.17089694599530378,0,0,0
73,0,0.542703552822594,1,5954,42,41,5954,1454.0656290775762,0.6044847375255877,0.019223299075513622,0.3118540183005507,0,0,0
884,1,0.6722203776892645,1,4057,24,43,4057,1227.2391325284057,0.2895274237818776,0.01569681041804949,0.15261211709996356,0,0,0
925,1,0.8734153386907476,0,697,12,46,697,273.946720980353,0.3825204269074721,0.03777677665436058,0.21014860178091635,0,0,0
530,0,0.8838809827368275,0,2273,36,32,2273,904.077663192364,0.37872150225153506,0.05118425040456903,0.21495287632805204,0,0,0
319,0,0.5421386300253647,0,3643,15,27,3643,888.7549631320816,0.28820699045003106,0.032019343790749,0.16011316712039003,0,0,0
421,0,0.1013149002572912,0,2028,12,30,2028,92.45997797480395,0.10520861107962953,0.006991964910968873,0.0561002879952992,0,0,0
468,0,0.1877738449644071,0,2764,33,26,2764,233.55310836672956,0.24862024491855345,0.03151829538471662,0.14006927015163503,0,0,0
311,0,0.6613370137188255,1,5511,24,25,5511,1640.0827271720011,0.3441978574528617,0.02922478789972288,0.18671132267629229,0,0,0
174,1,0.797603235180682,0,3414,21,26,3414,1225.3578502080818,0.2436818170566784,0.018596233315881228,0.13113902518627982,0,0,0
27,0,0.1915947129073978,0,409,12,42,409,35.26300691060656,0.5139556893598716,0.04199192184676548,0.2779738056033185,0,0,0
496,1,0.9785306978524108,1,9034,36,29,9034,3978.0208459794053,0.7302059167517354,0.03645863029535712,0.38333227352354626,1,0,1
420,0,0.1132199596455495,0,3186,15,20,3186,162.3234561438243,0.32593100081084303,0.008887771643185383,0.1674093862270142,0,0,0
988,0,0.765668971992189,1,6579,24,29,6579,2266.801275031475,0.36467001513785374,0.02441442022882989,0.19454221768334182,0,0,0
710,0,0.1616812110019077,0,629,18,32,629,45.763866774089976,0.4470920525869155,0.02778805669923823,0.23744005464307685,0,0,0
286,0,0.657637478522947,1,4788,48,26,4788,1416.9457112255416,0.3538751341930651,0.0136448908727827,0.1837600125329239,0,0,0
411,0,0.0792400118084083,1,7253,33,35,7253,258.62751254087345,0.2892982096512694,0.004624159937727079,0.14696118479449824,0,0,0
394,0,0.0410636139686292,0,2406,9,31,2406,44.45957484383484,0.18840374852741004,0.019416250289967962,0.103909999408689,0,0,0
67,0,0.4143159890930101,0,1007,12,22,1007,187.74729045749754,0.2817428332159912,0.004329906514861259,0.14303636986542623,0,0,0
830,0,0.1315743228927124,0,2375,24,44,2375,140.62005759158637,0.39746318632212474,0.03651092148675167,0.2169870539044382,0,0,0
707,1,0.8646536376719083,0,2969,12,25,2969,1155.220492611553,0.3319988601135903,0.04425305854979533,0.18812595933169282,0,0,0
479,0,0.4196512057663235,0,1478,15,44,1478,279.1100169551818,0.1679408073927316,0.018485208244444384,0.09321300781858799,0,0,0
790,1,0.6824944046944844,0,1188,21,39,1188,364.8615087496714,0.28594532154485736,0.03821205762062013,0.16207868958273874,0,0,0
733,0,0.0360669756461339,0,2603,24,28,2603,42.247051923098944,0.2924816658154073,0.009366830398250592,0.15092424810682895,0,0,0
518,0,0.4156200309233571,0,1203,6,43,1203,224.99590374035935,0.21916507715378997,0.02072067179924514,0.11994287447651755,0,0,0
303,0,0.3567773230439898,0,1038,10,49,1038,166.65068759384764,0.3428134830868393,0.014322181906641474,0.17856783249674038,0,0,0
569,1,0.8500688916716413,1,6758,48,31,6758,2585.1445064626287,0.23987879351257657,0.004317538801081711,0.12209816615682914,0,0,0
214,0,0.0511029267432479,1,3342,36,51,3342,76.85369152917052,0.3157805424257406,0.018763037450372,0.1672717899380563,0,0,0
66,0,0.3996031830212752,0,2171,12,29,2171,390.3923296526348,0.17973780603109712,0.006864595055787903,0.09330120054344251,0,0,0
984,0,0.1062556853805164,0,2028,24,30,2028,96.96893847825928,0.15373590159950695,0.009589556956245304,0.08166272927787613,0,0,0
704,0,0.653286214721701,0,2528,27,32,2528,743.178397867407,0.3229391721997322,0.05892041088184591,0.19092979154078907,0,0,0
120,1,0.6710653371280526,0,1835,21,25,1835,554.1322021334894,0.09249266957217672,0.008304263123901201,0.05039846634803896,0,0,0
170,1,0.963291432174032,0,950,15,33,950,411.8070872543987,0.32898421294385294,0.02965930390358673,0.17932175842371983,0,0,0
3,0,0.4745721791878829,1,7882,42,45,7882,1683.260062361502,0.5765314257175247,0.023954093427025425,0.3002427595722751,0,0,0
232,0,0.1250545584050437,0,2141,12,35,2141,120.48381429533936,0.15385198920161086,0.005612946190348911,0.07973246769597989,0,0,0
255,0,0.4134947838764832,1,7418,60,27,7418,1380.2869380580887,0.5735928562218485,0.029927920315135303,0.30176038826849194,0,0,0
121,0,0.0930728545305313,0,3868,24,41,3868,162.00261059584278,0.377224700145009,0.03634278493744725,0.2067837425412281,0,0,0
381,1,0.8046415225008836,1,12976,18,38,12976,4698.46277818716,0.585077998251271,0.11342526531949054,0.34925163178538077,0,1,1
408,0,0.1912327334043103,0,3235,24,26,3235,278.38705165332476,0.3033959342766127,0.009999622099506,0.15669777818805936,0,0,0
374,1,0.9752316838210672,1,14782,60,60,14782,6487.143637609357,1.0,0.08644576239813245,0.5432228811990663,1,1,1
511,0,0.1835931938179302,1,4686,36,32,4686,387.1429678038694,0.3910756575619847,0.006447638627196772,0.19876164809459074,0,0,0
889,0,0.3158998012894631,1,7824,28,40,7824,1112.2200203799416,0.827700685990064,0.05585091906852263,0.44177580252929327,1,0,1
352,0,0.0107878849025347,0,3229,18,38,3229,15.675336157628047,0.33933448235088676,0.0225093702039329,0.18092192627740983,0,0,0
476,0,0.0793831301210393,1,2569,39,24,2569,91.77086757642748,0.3247491480827642,0.020101016426727625,0.17242508225474593,0,0,0
557,1,0.5169613011537404,1,5003,21,29,5003,1163.8608253524735,0.4291304174420538,0.02272689616752277,0.2259286568047883,0,0,0
502,0,0.3221811451582664,0,1126,9,49,1126,163.2491862516936,0.3181703774744593,0.01813619529839433,0.16815328638642682,0,0,0
368,1,0.8090622411748024,1,3446,36,42,3446,1254.612817389766,0.2590975909075085,0.017826168029554612,0.13846187946853156,0,0,0
54,1,0.930744424713934,1,2225,36,57,2225,931.9078552448265,0.5625698623808565,0.05613879563167806,0.30935432900626725,0,0,0
745,0,0.6947559710359067,0,1797,13,28,1797,561.8144159781859,0.36125784739789374,0.02679535206585304,0.1940265997318734,0,0,0
147,0,0.0872795206366006,0,682,12,51,682,26.786084883372727,0.3247361281259745,0.016227480763143842,0.17048180444455918,0,0,0
531,1,0.5012366956943194,0,2631,15,28,2631,593.4391858672894,0.24896557398327435,0.018244532731906404,0.13360505335759038,0,0,0
697,0,0.0798598745942691,0,926,12,38,926,33.27760974343193,0.3178873643993477,0.04006106330665882,0.17897421385300327,0,0,0
200,0,0.1499688101335163,0,936,9,52,936,63.166862828237065,0.3668215193378725,0.014499014638652719,0.1906602669882626,0,0,0
538,1,0.9705492007856852,1,7763,48,42,7763,3390.4680505646734,0.5355544382902837,0.01684229117870295,0.27619836473449333,0,0,0
175,1,0.4718941425645313,1,7485,30,53,7485,1589.4574456929827,0.7455345285588343,0.0717992674239894,0.40866689799141187,1,1,1
540,1,0.4638426656690858,0,1534,12,23,1534,320.1905921113699,0.2621429668595786,0.019098538642773832,0.14062075275117622,0,0,0
927,1,0.855592230682943,1,10297,48,39,10297,3964.5149397040186,0.6645082837198287,0.07205949379850424,0.3682838887591665,1,1,1
780,1,0.1757584650772127,1,4933,39,25,4933,390.15742870165064,0.4863553183737712,0.011370555551847072,0.24886293696280914,0,0,0
69,0,0.2060904196271447,0,2394,36,25,2394,222.021209064323,0.23084460304780868,0.016787977839449963,0.12381629044362932,0,0,0
550,0,0.0714701843831232,0,996,12,23,996,32.03293664051582,0.30024330982053676,0.016589709733676516,0.15841650977710664,0,0,0
899,1,0.7272300785638912,1,4153,18,42,4153,1359.0839323241282,0.2692017821591044,0.019576049568597598,0.144388915863851,0,0,0
955,0,0.4819816520492823,0,1231,24,57,1231,266.9937361526999,0.5342952404647958,0.0300967743219428,0.2821960073933693,0,0,0
377,0,0.03714035510735,0,846,7,36,846,14.139333189368143,0.359171383512973,0.02358042284421924,0.19137590317859612,0,0,0
643,0,0.0848771983704843,0,1851,24,33,1851,70.6984623826949,0.3464611465577367,0.006129130444368747,0.17629513850105272,0,0,0
155,1,0.8103911756758498,0,1282,12,20,1282,467.51466924739776,0.1506091196771775,0.007953231510385239,0.07928117559378137,0,0,0
387,0,0.6778709391462473,1,7374,18,40,7374,2249.379137368993,0.45191653917995084,0.035184504058931754,0.2435505216194413,0,0,0
154,0,0.5458853142354819,1,6967,24,36,6967,1711.4323429253711,0.564584727845698,0.02853252693015612,0.29655862738792704,0,0,0
895,0,0.1541455280479324,1,8947,36,31,8947,620.6130177501831,0.6202931379688331,0.02494898750882968,0.3226210627388314,0,0,0
843,0,0.327556035324569,0,1559,24,50,1559,229.7969365819514,0.3988805562776024,0.015165682639177613,0.20702311945839,0,0,0
111,0,0.8847658500376793,0,392,15,23,392,156.07269594664663,0.4058146429934777,0.03287133865188052,0.2193429908226791,0,0,0
797,0,0.3527839714674563,0,1258,12,22,1258,199.71100624772703,0.3096394187182712,0.024953039663615395,0.1672962291909433,0,0,0
667,0,0.3151578728474444,1,3609,48,27,3609,511.83214339789214,0.5183102836952128,0.049012497565733615,0.28366139063047324,0,0,0
556,1,0.8810937294806526,0,2278,18,28,2278,903.209182090617,0.287859879206857,0.014991837573411215,0.15142585839013412,0,0,0
238,0,0.1730599808721288,0,1291,12,35,1291,100.53919588766323,0.03924682105879096,0.0019973856766121734,0.020622103367701566,0,0,0
732,0,0.1825051510733718,0,760,8,44,760,62.416761667093155,0.346423523592242,0.018324524573574252,0.18237402408290812,0,0,0
131,1,0.9573667948094772,1,6887,36,29,6887,2967.0233021337913,0.41021113078347615,0.005478659644192196,0.20784489521383417,0,0,0
816,0,0.1976758715360024,0,1338,6,62,1338,119.02064225182706,0.4192939061808303,0.04624766448636819,0.23277078533359924,0,0,0
184,1,0.6826629082490875,0,884,18,36,884,271.563304901487,0.3261311692694661,0.026746454203463166,0.17643881173646464,0,0,0
325,0,0.0262495592056324,0,3398,8,39,3398,40.1382009813325,0.4419575716832969,0.04803038495126427,0.2449939783172806,0,0,0
342,0,0.426834705580868,0,3213,18,25,3213,617.138959064098,0.3944852300938678,0.015720105348207225,0.20510266772103752,0,0,0
270,0,0.0203041609671466,0,2662,18,32,2662,24.32235442254491,0.2634321562404309,0.010252589564486714,0.13684237290245882,0,0,0
564,0,0.5391529971122767,1,4712,24,37,4712,1143.2200150768715,0.521321134880462,0.02078303081560362,0.2710520828480328,0,0,0
498,0,0.6136478582185504,0,1301,18,32,1301,359.2601385940504,0.39188820109653794,0.010482096434235144,0.20118514876538654,0,0,0
617,0,0.3960950160219745,0,3676,6,37,3676,655.2203755035503,0.34650374722085386,0.07526048806512603,0.21088211764298995,0,1,0
879,0,0.0272643049776228,1,6742,30,36,6742,82.71717487160981,0.3172996334017099,0.010111914728086702,0.1637057740648983,0,0,0
593,1,0.7153610106805056,0,2718,24,20,2718,874.9580521633264,0.2929581951599272,0.012391523105315272,0.15267485913262124,0,0,0
637,0,0.4937639995474593,1,15653,60,21,15653,3477.9995482123713,0.5341048652700853,0.05849785185650175,0.29630135856329354,0,0,0
963,1,0.2287009684610764,0,2397,24,35,2397,246.68829963054006,0.24387898845685385,0.009760317145112662,0.12681965280098326,0,0,0
172,1,0.6890866791743971,0,2064,24,34,2064,640.0237076171801,0.30163651630354166,0.024089586824371567,0.1628630515639566,0,0,0
398,1,0.7573040982231796,0,1223,12,46,1223,416.78231045712687,0.3516821402294872,0.0538592400122993,0.20277069012089324,0,0,0
726,0,0.1005732499808285,0,1316,15,47,1316,59.559478638646645,0.38679563392521593,0.031146328421139124,0.20897098117317753,0,0,0
914,1,0.7185820519683466,0,3161,24,31,3161,1022.1470398223746,0.268914670275292,0.019366719904353236,0.1441406950898226,0,0,0
923,0,0.4272424458966846,0,2002,12,30,2002,384.9027195083232,0.2685841791005412,0.025948983573359452,0.14726658133695034,0,0,0
414,1,0.693294564919775,0,1381,24,35,1381,430.8479073693942,0.14329208800310866,0.006309100217308683,0.07480059411020867,0,0,0
140,0,0.0481823077134113,0,709,6,27,709,15.372565275963876,0.6516775393969497,0.0390748946790071,0.3453762170379784,1,0,0
882,0,0.2101967201040804,0,2181,30,36,2181,206.2975709461497,0.2646763336132946,0.022570542587893427,0.14362343810059403,0,0,0
371,0,0.1721598442582503,1,6070,18,33,6070,470.25461459141064,0.14754638610143522,0.007367022290286018,0.07745670419586062,0,0,0
561,1,0.8486267444767807,0,1546,24,24,1546,590.3896261324963,0.5989510027957644,0.05252090851933383,0.3257359556575491,0,0,0
483,0,0.1299125519331457,0,960,15,30,960,56.122222435118935,0.2870731982424326,0.011871669879017499,0.14947243406072505,0,0,0
666,0,0.4865617976328098,0,3496,30,34,3496,765.4590200359364,0.48683665425103506,0.062248675819685795,0.2745426650353604,0,0,0
123,0,0.3560102520490649,0,781,10,63,781,125.11980308264386,0.40004481908760503,0.017700675782326092,0.20887274743496556,0,0,0
943,0,0.0559700713517521,0,1455,4,42,1455,36.646404217559684,0.33639340068011614,0.05052932116475789,0.19346136092243701,0,0,0
584,0,0.1391483452206438,0,2133,12,52,2133,133.56153916003493,0.4248767074224065,0.0211404062314845,0.2230085568269455,0,0,0
44,1,0.8413825643146094,1,6143,48,58,6143,2325.875891663091,0.7365873109076748,0.04005650999348287,0.38832191045057884,1,0,1
103,0,0.2034162140647401,0,1919,9,35,1919,175.66007165560632,0.2011871292392498,0.01888568498960086,0.11003640711442533,0,0,0
163,0,0.9132176090298284,1,7308,10,70,7308,3003.207429055494,0.6166946625530474,0.09412285708964391,0.3554087598213457,0,1,1
910,0,0.5738078580274633,1,4454,36,34,4454,1150.0830898444447,0.2894068330339342,0.004783802334459075,0.14709531768419665,0,0,0
7,0,0.5756972148241692,1,6948,36,35,6948,1799.9749118692475,0.34652659113360196,0.005974305873784336,0.17625044850369315,0,0,0
104,0,0.0233001453870077,0,2445,12,26,2445,25.635984962055225,0.3619912205197251,0.019814951789493385,0.19090308615460924,0,0,0
771,1,0.967540012311592,1,8065,36,25,8065,3511.4445896818456,0.48274136880858487,0.007672432105564286,0.24520690045707458,0,0,0
76,1,0.7362822866266878,1,3965,42,34,3965,1313.711669913668,0.22365503514446594,0.011145926441049503,0.11740048079275772,0,0,0
256,0,0.0984171896185802,0,2684,24,35,2684,118.86828162132116,0.11179102152893772,0.006012163972637152,0.058901592750787435,0,0,0
364,1,0.6535552258275359,0,2473,18,25,2473,727.3089330621733,0.208692414588044,0.017389294024932167,0.11304085430648808,0,0,0
223,0,0.088103341607424,0,2978,24,32,2978,118.06728808810891,0.25534756411563186,0.04394493165445956,0.1496462478850457,0,0,0
127,1,0.5794192111361431,0,639,12,30,639,166.61199416219796,0.09276153065163029,0.0011264350836735493,0.04694398286765192,0,0,0
405,1,0.565660186205359,0,2039,24,22,2039,519.0215038527272,0.24844345392683115,0.026109010363925933,0.13727623214537854,0,0,0
302,1,0.4867901287386508,0,1344,24,37,1344,294.410669861136,0.4865280859183173,0.03781273371332078,0.26217040981581907,0,0,0
471,1,0.8485136982406699,0,448,6,23,448,171.06036156531906,0.23203565427746065,0.013488009024948455,0.12276183165120455,0,0,0
687,0,0.698427623398215,1,2862,36,30,2862,899.5049361745611,0.41735392518914893,0.013187393701984629,0.21527065944556678,0,0,0
805,1,0.8433730930719412,1,9271,36,24,9271,3518.510375641485,0.30341472237042877,0.007669486176333173,0.15554210427338097,0,0,0
274,1,0.9701695084925928,1,11998,30,34,11998,5238.042193302358,0.5522182224834828,0.051580205456950246,0.3018992139702166,0,0,0
559,1,0.3881088735426857,0,1928,18,31,1928,336.7232586856341,0.17320461833986261,0.013556624088913505,0.09338062121438806,0,0,0
975,0,0.6722012177361922,0,1258,24,57,1258,380.5331093604584,0.3838428421946404,0.03055964071768702,0.2072012414561637,0,0,0
309,0,0.6329213996237719,0,276,9,22,276,78.60883783327247,0.34084855096337024,0.024490580371574755,0.1826695656674725,0,0,0
505,1,0.0936535369111057,0,1309,10,27,1309,55.166615917486816,0.32962128245959565,0.025607195536203164,0.1776142389978994,0,0,0
106,1,0.8023411151209907,1,6458,18,39,6458,2331.683514653111,0.5339696531126875,0.033730084197164945,0.28384986865492623,0,0,0
57,0,0.4993443922988417,1,9566,36,31,9566,2149.527805528824,0.35851715434122966,0.007281712416512709,0.18289943337887118,0,0,0
811,0,0.2937006602112539,0,484,6,28,484,63.968003794011096,0.5221488783978004,0.019921397570272503,0.27103513798403644,0,0,0
91,0,0.1108388051741422,0,1409,12,54,1409,70.27734442066486,0.19305086266204174,0.010337333181694275,0.10169409792186801,0,0,0
555,1,0.6149268439669618,0,1331,12,22,1331,368.3104331940118,0.23904887778855471,0.013011624177915293,0.126030250983235,0,0,0
827,1,0.5092064900916997,1,4165,18,36,4165,954.3802640543681,0.4128991177011023,0.027327138528375927,0.22011312811473913,0,0,0
456,0,0.3578970293626809,0,3905,11,36,3905,628.914554847571,0.27225236879636444,0.022035544458248568,0.1471439566273065,0,0,0
622,1,0.4236184319821098,1,3914,48,38,3914,746.11914425009,0.5424989006894931,0.022042275406128187,0.2822705880478107,0,0,0
766,1,0.817861974658747,0,3108,30,31,3108,1143.8617577577236,0.2854620603579713,0.02628013807892482,0.15587109921844805,0,0,0
755,1,0.9025897793897542,0,1285,24,32,1285,521.9225399321253,0.2504832841591484,0.015461537099836997,0.1329724106294927,0,0,0
640,1,0.8961358782549668,0,750,18,27,750,302.4458589110513,0.31864498447536044,0.010142047927185815,0.16439351620127313,0,0,0
